id_lysi,date,chamber_size,nr_bags,CO2_flux,CH4_flux,N2O_flux,r2_CO2,r2_CH4,r2_N2O,co2_quality,n2o_qc_flag,quality_flag
18,2026-02-17,small,4,0.004568226419656,9.14173276962129e-06,-1.01418444831262e-05,0.0035986932269356,0.567127827869732,0.0289721963700864,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
19,2026-02-17,small,4,0.0015566732090364,-0.000301051398389275,3.73643829087737e-05,0.00014385622491297,0.97733507870586,0.600485448050849,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
20,2026-02-17,small,4,0.731213814073522,-0.000177401647468839,8.04907890536351e-05,0.93466630231983,0.892340395642829,0.962387760113785,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
21,2026-02-17,small,4,0.117725725821485,4.70868684100883e-05,3.60315756202419e-05,0.652825877821148,0.761791024262011,0.410098168290197,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
22,2026-02-17,small,4,-0.290243993089372,-5.57066962306402e-05,-4.81233419893065e-05,0.972304232701099,0.878168073738108,0.638375820596879,Negativ & Signifikant (Alarm),Accepted: low flux (below detection limit),1
23,2026-02-17,small,4,0.746945202101547,-0.000221064775865742,-7.67872410275216e-07,0.972282194660216,0.887054846802477,0.000164829256086052,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
24,2026-02-17,small,4,0.220651980918059,-0.000112889631518953,-3.1486511140697e-05,0.961398442488725,0.771471174952017,0.844166460993809,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
25,2026-02-17,small,4,0.335036189683167,-9.94071080696326e-05,-1.80211115973577e-05,0.922083116596524,0.639735490222949,0.195881545923728,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
26,2026-02-17,small,3,0.847341208707749,-7.54248117455781e-05,-0.000110708040814104,0.999361990572762,0.355170226668278,0.73904469375355,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
27,2026-02-17,small,4,0.714957852067025,-0.000720803496051767,-3.72976257139493e-05,0.987628976683219,0.919872896164826,0.586772010129862,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
28,2026-02-17,small,4,0.0450948471278163,1.90299740696882e-05,8.02746542661422e-07,0.129120381887944,0.137731764926706,0.00642182200451035,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
29,2026-02-17,small,4,0.665763206996603,-7.39547865370297e-05,-2.5298027661292e-05,0.99219957866142,0.916036872000062,0.853011438813361,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
30,2026-02-17,small,4,0.405501866501229,-1.73396490577474e-05,3.63184153294778e-06,0.949100415801967,0.347529302470556,0.00667980775466046,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
31,2026-02-17,small,3,0.755806298804058,1.87459097115497e-05,1.48779558429215e-05,0.926126664519345,0.0412600568373152,0.0700493287984683,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
32,2026-02-17,small,3,0.427430434635946,8.94416500551967e-06,-3.06165808073855e-05,0.932458919130716,0.034973431619119,0.21964751510551,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
1,2026-02-24,small,4,0.568269975884358,-8.66223537901024e-05,5.24320836125345e-05,0.865255426349181,0.60373745998979,0.589906048518765,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
2,2026-02-24,small,4,0.56282668932305,-1.62012476832271e-05,4.16563953976444e-05,0.980899774380279,0.0133867845465713,0.476645747898213,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
3,2026-02-24,small,4,1.19419427815498,-0.000178212997083947,3.56299624533055e-05,0.990448269277151,0.965075526871957,0.992224359762496,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
4,2026-02-24,small,4,0.76927403855962,-6.63484510221565e-05,6.5214435818065e-05,0.558184203197542,0.297186613878058,0.474633330072102,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
5,2026-02-24,small,3,1.24110235498434,5.6366562118269e-05,-6.92698546092655e-05,0.999289726371523,0.987439173227786,0.707162879312818,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
6,2026-02-24,small,4,2.34929869853773,-0.000348293440186081,-6.00429432079097e-05,0.937234325078837,0.963654815521856,0.999784138760945,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
7,2026-02-24,small,3,2.82847507809849,-0.000325099149689545,-0.000116448031947246,0.996621487674926,0.997470762630426,0.820442332891019,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
8,2026-02-24,small,4,1.02129687544518,-0.000224080997820564,-2.31730607421456e-06,0.932122655953179,0.740333208775893,0.00110769449726453,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
9,2026-02-24,small,4,2.19250604383767,-0.00032720308386701,8.36368408958097e-05,0.961902059583018,0.968668042922408,0.713314138266628,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
10,2026-02-24,small,4,0.573664780479622,-8.6517718502443e-05,5.43354824110735e-05,0.868597969541702,0.603659217387966,0.562630480824318,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
11,2026-02-24,small,4,0.670679844889152,-5.46744393527144e-05,4.15941878799258e-05,0.716014182106544,0.310765424306721,0.608830478631909,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
12,2026-02-24,small,4,1.9340088401663,-0.00035813005797772,-8.22578944243126e-05,0.98768862924306,0.996622446247165,0.94051208951404,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
13,2026-02-24,small,4,2.59051192756321,-0.00143525396107526,4.64387350747584e-05,0.994061439107712,0.985080401147938,0.479563109618745,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
14,2026-02-24,small,3,2.66648218800758,-0.000614969857411029,-1.88813501910531e-05,0.999976237691565,0.997657794787872,0.049635577247007,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
15,2026-02-24,small,4,0.15327184084108,1.55164058070222e-05,3.89270474441028e-05,0.167550436209102,0.0180578562475949,0.123450067184974,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
16,2026-02-24,small,4,1.83918233020916,-0.00029707693770536,-4.61333956246815e-06,0.976983417886091,0.965829051275081,0.200329202962967,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
17,2026-02-24,small,4,3.38701966241386,-0.000747734309411608,-7.2372140476929e-06,0.974532981917108,0.958229563454574,0.0137352921500847,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
18,2026-02-24,small,4,0.900244898658962,-0.000244307482902905,-6.87947288179668e-05,0.912868420166328,0.95227599612654,0.573474797248085,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
19,2026-02-24,small,3,3.64547882257098,-0.000400135132098055,0.000124901942061818,0.968799384182112,0.974953997983202,0.482381897602912,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
20,2026-02-24,small,4,2.11684869109306,-0.000290399564917573,3.87652178726819e-05,0.999097423138901,0.974863148851855,0.230905605181799,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
21,2026-02-24,small,4,4.526144627755,-0.000500061959597652,-0.000110164721461912,0.998910318966348,0.999657636540463,0.958615008421288,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
22,2026-02-24,small,3,0.20632820044626,-0.000169815605991013,-9.06162287859058e-05,0.169861782592236,0.760011144579566,0.574003556261419,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
23,2026-02-24,small,4,4.50844828294905,-0.000870190506087475,0.000101268433649057,0.990354205424976,0.980690696220882,0.585912454891705,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
24,2026-02-24,small,4,3.11781606262256,-0.000619810688681487,3.81988037559944e-05,0.995666772061123,0.999093887684341,0.208318178307884,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
25,2026-02-24,small,4,2.1584858733811,-0.000385404483371559,8.51327744335072e-06,0.995627750948761,0.934389516866881,0.109919925031107,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
26,2026-02-24,small,3,1.31876323674759,-0.000528356795932447,-5.53403788096972e-05,0.99692949831618,0.932523416291614,0.98231029142025,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
27,2026-02-24,small,4,3.22503326995549,-0.000416958842700719,-1.27332592354241e-05,0.88709107319887,0.908368475958454,0.128854757674146,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
28,2026-02-24,small,4,1.52758273280825,-0.000166277417631653,-5.95277333389736e-05,0.915055473360867,0.77805403407749,0.717473270558032,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
29,2026-02-24,small,4,1.92339609376623,-0.00115428711034597,2.94998717732292e-05,0.947593559304322,0.680070733656623,0.155653481244795,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
30,2026-02-24,small,4,3.41811758716079,-0.000825519579242833,-6.83148929618251e-05,0.99844439153777,0.859497496196044,0.478680103891023,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
31,2026-02-24,small,4,2.8725243718431,-0.000792412136627272,-6.42158942583731e-06,0.981565536215042,0.909674656874236,0.0303984748031783,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
32,2026-02-24,small,3,2.24917254077455,-0.000323537035591198,-0.000156752222647848,0.992753743094544,0.138669395162264,0.818441439852559,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
1,2026-03-03,small,3,0.346286143535951,-0.000172632284639541,1.62782241697424e-05,0.119754348287838,0.864909020056156,0.101513580602684,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
2,2026-03-03,small,4,4.22072287640676,-0.000505603938489691,-0.000112604223301667,0.998142538835643,0.965779852148834,0.712342254887186,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
3,2026-03-03,small,4,5.35217276540693,-0.000227495571782077,-3.42946767241986e-05,0.994423229188897,0.772089972686017,0.714190251573724,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
4,2026-03-03,small,4,4.0278970790277,-0.000324261196514741,4.99984493437729e-05,0.99769182440915,0.995095835655531,0.670011768241213,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
5,2026-03-03,small,4,6.74706899892447,-0.000711669821885688,-0.000122505668891569,0.995428560483462,0.991547516176993,0.648354655295299,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
6,2026-03-03,small,4,3.54108002103861,-0.000752107403560254,-4.75469396665536e-05,0.999312960715595,0.997995300327857,0.497816618270898,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
7,2026-03-03,small,4,5.65413990043496,0.000959098449222505,-5.77375289994812e-05,0.96847278161969,0.335828641081546,0.916953480611034,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
8,2026-03-03,small,3,2.3582140515477,-0.00113973307508478,3.57210896196324e-05,0.997854001228764,0.735813755625668,0.999783671417078,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
9,2026-03-03,small,3,3.06033095528294,-0.00043188865826876,-5.92198937997496e-05,0.936242975914976,0.986077875836603,0.644501578710506,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
10,2026-03-03,small,4,4.31333431306151,-0.000511238443785785,2.00436125589923e-05,0.997304072114349,0.995515760196618,0.0954757532204452,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
11,2026-03-03,small,4,3.22409121209653,-8.18461562846281e-05,3.34215260837977e-05,0.997803252753764,0.583011776367873,0.320039822633406,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
12,2026-03-03,small,3,2.59736969587701,-0.000312893143216286,-3.57049982392187e-05,0.970042131213225,0.99481711379676,0.229493165023153,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
13,2026-03-03,small,4,3.93901412754357,-0.00065492279771326,-4.92836618983853e-05,0.982913767022194,0.994534718081421,0.270739045700569,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
14,2026-03-03,small,4,3.16277359964596,-0.00074624739106691,-8.26063020342851e-05,0.992597985968193,0.89628854508177,0.811017569423421,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
15,2026-03-03,small,4,5.17874901333274,-0.000418168968628472,-0.000147895826152735,0.999438723035079,0.969224377827435,0.767349286065937,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
16,2026-03-03,small,4,3.89434929422418,-0.000299212916636658,6.77785000897308e-05,0.997872336024626,0.378325396981025,0.561491284588869,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
17,2026-03-03,small,4,3.51318163670303,-0.000427069644543721,-3.83513051425607e-05,0.996571566220326,0.988118117423148,0.787863325119671,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
18,2026-03-03,small,4,1.15537331181858,2.37449647404489e-05,-7.59029238997701e-05,0.98000863724243,0.00658881902811955,0.578380039931304,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
19,2026-03-03,small,4,4.68241491332088,-0.000111596840815965,-8.61934431761199e-05,0.997664766140722,0.813893941802848,0.619169679910219,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
20,2026-03-03,small,4,0.314075804965603,-0.000127008296506953,-2.27601260840299e-06,0.45619111646747,0.138598570428393,0.000585786658562984,Positiv & Rauschen,Rejected: CO2 R² ≤ 0.9,0
21,2026-03-03,small,4,4.28221776889923,-0.00074680665489244,-6.58136587798782e-05,0.994508873366019,0.997213471149891,0.444753320682026,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
22,2026-03-03,small,4,2.13303886108822,-0.00119182058838766,-1.52940747669335e-05,0.957303254544222,0.66974388491932,0.105901130882762,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
23,2026-03-03,small,4,4.64635781473415,-0.000515335543064077,-8.65600509124889e-05,0.999424592486876,0.685341547624784,0.802755995168117,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
24,2026-03-03,small,4,3.17937854157477,-0.000476798322131286,5.2482908065269e-05,0.99718241910219,0.965266590490255,0.846182378098368,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
25,2026-03-03,small,4,1.96564245470356,-0.000420096726227664,-2.80738900281541e-05,0.980206949023913,0.948094947187163,0.104486229816865,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
26,2026-03-03,small,4,2.1189783705679,-0.000315122507916825,-5.66338166757417e-06,0.973397427046113,0.820996905546607,0.00704019446497798,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
27,2026-03-03,small,4,3.5114112503636,-9.29233350160682e-05,-5.93760729012798e-05,0.997908802743962,0.507730367680996,0.370626133374362,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
28,2026-03-03,small,4,2.54689783871956,-0.000379061144979617,-3.15404080139154e-05,0.951409041611911,0.876873220600367,0.279850479374605,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
29,2026-03-03,small,4,4.98619473919088,-0.000970900174642686,-2.08288006903391e-05,0.997155237960365,0.996745526234078,0.395467739397266,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
30,2026-03-03,small,4,5.30544092654907,-0.000632417469842238,-9.10487151144484e-05,0.999495174044369,0.983551041482896,0.959910351705177,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
31,2026-03-03,small,4,5.66536504585041,-0.000854021357215595,-3.64270589710016e-05,0.996341517690411,0.972024154209027,0.463048285614307,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
32,2026-03-03,small,4,4.34159691018356,-0.00213960536722357,-7.20925674418765e-06,0.995005475689433,0.727863401795981,0.0103456875444179,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
1,2026-03-10,small,4,8.1152452388798,-0.00143642273637327,-6.13281730072342e-05,0.992516941566455,0.976129263737295,0.720424468640025,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
2,2026-03-10,small,4,5.45756607778546,-0.00073597478128203,-1.06958082449866e-05,0.999598474495451,0.996918932457308,0.0258157826674543,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
3,2026-03-10,small,4,10.289836371733,-0.00117911068049579,1.83831708763607e-05,0.999264706793915,0.999849091074378,0.201424476875415,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
4,2026-03-10,small,4,6.50975470387653,-0.000867912183030021,-2.17264022926643e-05,0.99922064375059,0.999720703487618,0.141363452061486,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
5,2026-03-10,small,4,10.4363788896493,-0.00106153206117988,-2.34741455197671e-05,0.999789426035812,0.99502741722445,0.1219214999331,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
6,2026-03-10,small,4,6.36769774017688,-0.000711070225072246,-6.47369363027686e-05,0.999105721817468,0.998980730431876,0.511452617671304,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
7,2026-03-10,small,4,9.78336263341978,-0.00129871147101209,-7.19644925524705e-05,0.958042028565633,0.997159256572927,0.484270771939888,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
8,2026-03-10,small,4,5.71883082706741,-0.000796656599028792,4.55290778539945e-05,0.999727965939536,0.994132920285319,0.880210726566388,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
9,2026-03-10,small,4,8.71550126380188,-0.00112150457009371,-6.69406235997805e-05,0.997803796988579,0.99965724830852,0.824107206298505,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
10,2026-03-10,small,4,4.58310279099438,-0.000718774804838288,0.000104674493174497,0.999915908887625,0.999449916290512,0.800548841248946,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
11,2026-03-10,small,4,9.20051705179802,-0.000958320240407069,-3.48970893783068e-05,0.998881842577922,0.999244389103885,0.8847438361257,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
12,2026-03-10,small,4,6.43057007850405,-0.000215730130214067,-5.15474862515505e-05,0.998219650630524,0.142180900338675,0.987731745471582,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
13,2026-03-10,small,4,9.67925470857393,-0.00105231624075832,-1.34467296477004e-05,0.999215106162574,0.992304497711507,0.0692994519331241,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
14,2026-03-10,small,4,6.49205033750318,-0.000930425145448939,-3.97198574503289e-05,0.998937253212962,0.999376136215225,0.741013390079593,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
15,2026-03-10,small,4,9.37208773832094,-0.00175047440632977,4.03860980513746e-05,0.999730875474145,0.928424365459857,0.549910024918858,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
16,2026-03-10,small,4,5.69832780161019,-0.000903928280115484,-9.76954111622716e-05,0.996675959913677,0.998755275739993,0.660979209507271,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
17,2026-03-10,small,4,7.85399721811119,-0.0011175707585341,-4.34752017973589e-05,0.999979432343726,0.999091078902068,0.68917947525711,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
18,2026-03-10,small,4,4.17637824852564,-0.00062449235300295,-0.000121142166608745,0.998394817072545,0.999559157037269,0.892794573150501,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
19,2026-03-10,small,4,9.85301733439097,-0.00104138509575917,-6.68174025793235e-06,0.995032851093054,0.99968361622703,0.00541870091788711,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
20,2026-03-10,small,4,5.17640405095473,-0.000863179107257743,-0.000113798851834561,0.995521993231561,0.994740706247536,0.88698339808042,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
21,2026-03-10,small,4,9.61887644004186,-0.00108313443824822,-8.58095002194022e-05,0.999394622230718,0.999297543821486,0.81163322450091,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
22,2026-03-10,small,4,5.93558056598233,-0.000371496494967287,6.54192417183898e-06,0.988557359237081,0.811953314399063,0.0119118566285186,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
23,2026-03-10,small,4,9.89601469675137,-0.00102784295199279,4.01025517411578e-06,0.992975908956725,0.997292986886596,0.0188934576189577,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
24,2026-03-10,small,4,5.69501309379145,-0.00092494913849056,-4.15743415757366e-05,0.992064161552239,0.997755558356885,0.555010939316896,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
25,2026-03-10,small,4,8.46761016321297,-0.00110406949439631,-1.0396617912295e-05,0.999204403336226,0.997074291466242,0.075598004791484,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
26,2026-03-10,small,4,5.40957608266229,-0.000832152664434978,-2.30489162076595e-05,0.998940481730735,0.963665942822304,0.0460751794351935,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
27,2026-03-10,small,4,9.46905047494632,-0.0013120439528247,-4.1931068685499e-05,0.999511251587787,0.994178360774722,0.223502237111376,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
28,2026-03-10,small,4,6.19406861109296,-0.00080386221842352,1.19394036407203e-06,0.999747178702818,0.997277527324256,0.000551127620916896,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
29,2026-03-10,small,4,9.20685442020945,-0.000900444812909184,3.41566462500049e-05,0.999283051624278,0.976857286240876,0.3567948671896,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
30,2026-03-10,small,4,8.03287276326438,-0.00101006193530075,-4.94137230607557e-05,0.996213811522333,0.992252005613051,0.761898459397051,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
31,2026-03-10,small,4,10.0590323196566,-0.000811470138840373,-9.35970856418934e-05,0.999230330226118,0.994745189780691,0.463738085395746,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
32,2026-03-10,small,4,7.21702489128882,-0.00117628891244801,-0.000114433857285204,0.997513351569277,0.995188674972723,0.958249898135587,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
1,2026-03-16,small,4,4.32046440417114,-0.000675250026194786,1.41335440394353e-05,0.997988864430537,0.995235710445216,0.0134868803916541,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
2,2026-03-16,small,4,2.56137558635411,-0.00056009786027041,3.95580960391153e-06,0.993449454078755,0.984792368112233,0.00443094433286606,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
3,2026-03-16,small,4,5.34238478010663,-0.000949993992119419,2.16650018965809e-05,0.988274511019767,0.966355148401129,0.091510917780009,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
4,2026-03-16,small,4,5.83917910975422,-0.00170663782658713,-2.71445992849615e-05,0.99980699788324,0.999320714220414,0.393818880240829,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
5,2026-03-16,small,4,8.2998510923668,-0.000977285137394276,-1.73231698214643e-05,0.995778037580391,0.995556994512942,0.473006261954508,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
6,2026-03-16,small,4,5.93537056681622,-0.000952937440557733,1.99910993849185e-05,0.99004424238488,0.981699681197578,0.0608909379503479,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
7,2026-03-16,small,4,5.26968242778628,-0.000353875547264155,6.64192698138384e-06,0.953314527671126,0.27725636008235,0.00867075380773889,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
8,2026-03-16,small,4,4.52947893850071,-0.00353375572007412,-6.91713455227225e-05,0.992990506059511,0.762536029388671,0.460090396154364,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
9,2026-03-16,small,4,3.51882124253626,-0.000402137853597765,2.69863678523809e-05,0.980057251902302,0.960225491450218,0.483245212582463,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
10,2026-03-16,small,4,3.10742907590631,-0.000630314490076471,5.20713515567311e-06,0.99866429131165,0.99717788542864,0.0162841904122796,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
11,2026-03-16,small,4,6.02631183883539,-0.000744673389464135,-6.91238790408657e-05,0.996797462225398,0.991524162945549,0.776407903447707,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
12,2026-03-16,small,4,4.53283440169603,-0.00139952806880489,-2.62737506820495e-05,0.994818310294306,0.983840769753412,0.207127765795996,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
13,2026-03-16,small,4,8.51935896789495,-0.00103440776974408,-3.6690206253037e-05,0.995822597054326,0.995386439373716,0.267239565900791,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
14,2026-03-16,small,4,3.86744928643056,-0.000808691889301633,2.51494232223678e-05,0.990979477280761,0.981596270528752,0.177638614166754,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
15,2026-03-16,small,4,8.25458450002626,-0.00181830875783184,8.52831632919664e-06,0.993225160303763,0.985909293013162,0.0173682734316249,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
16,2026-03-16,small,3,3.07574031258077,-0.000566826847127326,0.00010793647599392,0.992724911599389,0.978561618784161,0.632929768879818,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
17,2026-03-16,small,4,6.1990582971961,-0.00109765117970437,-1.35911279431309e-05,0.996647902178251,0.992739634351788,0.108645751424602,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
18,2026-03-16,small,4,1.83469983126737,-0.000549888663865046,8.13656535617595e-06,0.99979906101875,0.999057892268766,0.0350575185410413,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
19,2026-03-16,small,4,4.02382957291146,-0.00044831911208823,1.30439006587828e-05,0.935958675097265,0.931658540648013,0.0254721322766466,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
20,2026-03-16,small,4,2.16665056892856,-0.000704098122092067,-4.6424870567649e-05,0.986049717622587,0.993024523832215,0.654498946769262,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
21,2026-03-16,small,4,2.85283769960441,-0.000404985213162292,-4.33476458135122e-05,0.996019561799333,0.994022117081182,0.177509677183565,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
22,2026-03-16,small,4,4.76489579156807,-0.00103549953866405,-1.2762803969579e-05,0.999062464444446,0.991951527996696,0.0420334077258716,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
23,2026-03-16,small,4,7.7015303654275,-0.000932540379302933,3.38759633882e-05,0.992533340704938,0.989854237967606,0.329056696948858,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
24,2026-03-16,small,4,3.7413885587359,-0.000591193258597186,-3.45114809355519e-05,0.99056487046357,0.993112229130887,0.0747374445096006,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
25,2026-03-16,small,4,4.07027811128393,-0.000630854626536661,6.47434808356968e-06,0.99521975066695,0.984558898702031,0.0290710768893621,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
26,2026-03-16,small,4,3.43555877592178,-0.000744340675608843,7.86730418079216e-06,0.999230929722868,0.995939646429368,0.275032652272727,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
27,2026-03-16,small,4,6.19842459008989,-0.00157946947749762,-6.89850439543017e-05,0.999002351920285,0.995065286292426,0.753307439689043,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
28,2026-03-16,small,4,3.57758108301549,-0.00092502434223352,-3.61722314492767e-05,0.991696122183066,0.985363717808037,0.799230100108894,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
29,2026-03-16,small,4,2.79902927155744,-0.000344805966265792,1.17613190500651e-05,0.988345830434871,0.999506527866231,0.0986999762854111,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
30,2026-03-16,small,4,2.56348722530071,-0.000318478677420879,-2.91667142509312e-05,0.964171516417486,0.93689315573933,0.217946783043499,Positiv & Signifikant (OK),Accepted: low flux (below detection limit),1
